id,status,sort,name,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
105,1,0,Cotton Candy Kush,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,1,0,Cracker Jack,Hybrid,0,Unknown Breeder,"Uplifted, Energetic, Focused, Creative, Talkative, Dry Mouth, Paranoid","Stress, Depression, Lack of Appetite, Nausea",Citrus,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,1,0,Critical Mass,Hybrid,"10, 370",Seed Bank,"Relaxed, Happy, Sleepy, Uplifted, Focused, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Insomnia, Inflammation","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,1,0,Dairy Queen,Hybrid,0,TGA Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,1,0,Darth Vader OG,Indica,0,,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Insomnia, Stress, Pain, Depression","Grape, Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,1,0,Death Star,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Insomnia, Nausea",Earthy,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,1,0,Deep Purple,Hybrid,0,TGA Seeds,"Relaxed, Euphoric, Sleepy, Happy, Tingly, Dry Mouth, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Grape, Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,1,0,Diablo,Hybrid,0,Next Generation Seeds,"Relaxed, Happy, Euphoric, Uplifted, Sleepy, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Inflammation",Earthy,"Los Angeles, CA",NULL,1700,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,1,0,Diesel Duff,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,1,0,DJ Short Blueberry,Indica,0,DJ Short,"Relaxed, Happy, Euphoric, Uplifted, Creative, Dry Mouth, Anxious","Stress, Insomnia, Pain, Depression, Lack of Appetite","Blueberry, Sweet, Berry",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,1,0,Domino,Hybrid,0,Unknown Breeder,"Sleepy, Happy, Tingly, Uplifted, Euphoric, Dry Mouth","Stress, Insomnia, Depression, Pain, Muscle Spasms",,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116,1,0,Double D,Sativa,0,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,1800,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117,1,0,Double Diesel,Hybrid,0,Lowlife Seeds,"Creative, Happy, Focused, Energetic, Euphoric, Dry Mouth, Paranoid","Depression, Stress, Pain, Insomnia","Lime, Citrus",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118,1,0,Dream Queen,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1200,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119,1,0,Durban Cheese,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120,1,0,Durban Poison,Sativa,0,Nirvana,"Uplifted, Happy, Energetic, Focused, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Sweet, Pine",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121,1,0,Dutch Treat,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122,1,0,Early Girl,Indica,0,,"Relaxed, Happy, Uplifted, Euphoric, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Muscle Spasms, Lack of Appetite","Citrus, Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123,1,0,Earthquake,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124,1,0,East Coast Sour Diesel,Sativa,0,,"Happy, Focused, Energetic, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Muscle Spasms, Stress, Pain, Depression, Inflammation","Citrus, Lemon",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
125,1,0,Ed Rosenthal Super Bud,Hybrid,0,Sensi Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126,1,0,El Jeffe,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,1,0,El Nino,Hybrid,0,Green House Seed Co.,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
128,1,0,Euphoria,Hybrid,0,Royal Queen,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,1,0,Exodus Cheese,Hybrid,0,Green House Seed Co.,NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,500,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,1,0,Fire Haze,Sativa,0,,"Focused, Euphoric, Happy, Relaxed, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Sweet, Berry, Earthy",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,1,0,Fire OG,Hybrid,0,Dark Heart Nursery,NULL,NULL,NULL,", CA",NULL,2000,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,1,0,Flo,Hybrid,10,DJ Short,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,1,0,Frostbite,Sativa,0,,"Sleepy, Happy, Relaxed, Tingly, Uplifted, Dry Mouth","Depression, Insomnia, Pain, Lack of Appetite, Stress","Earthy, Skunk, Berry",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
134,1,0,Fruity Pebbles,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
135,1,0,Fucking Incredible,Hybrid,0,Vancouver Island Seed Company,"Relaxed, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Insomnia","Skunk, Earthy",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,1,0,G-13,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,1,0,G13 Haze,Hybrid,0,Soma Seeds,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,1,0,God Bud,Hybrid,0,Jordan of the Islands,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Inflammation, Insomnia","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,1,0,Godberry,Indica,0,,"Relaxed, Sleepy, Happy, Euphoric, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Muscle Spasms, Depression","Berry, Blueberry, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,1,0,God's Gift,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,1,0,Golden Goat,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1400,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,1,0,Goo,Hybrid,0,Unknown Breeder,"Sleepy, Relaxed, Hungry, Euphoric, Happy, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet, Blueberry","Morongo Basin, CA",NULL,1300,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,1,0,Goldwing,Sativa,0,,"Uplifted, Happy, Euphoric, Creative, Energetic, Dry Mouth, Paranoid","Stress, Depression, Nausea, Pain, Muscle Spasms",,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,1,0,Grand Hindu,Indica,0,,"Relaxed, Sleepy, Happy, Horny, Creative, Dry Mouth, Paranoid","Inflammation, Pain, Stress","Grape, Citrus",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,1,0,Grandaddy Purple,Indica,0,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,1,0,Grape Ape,Hybrid,0,Apothecary Seed Company,"Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression","Grape, Sweet, Berry","Richmond, CA",NULL,1600,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147,1,0,Grape Crush,Indica,0,,"Relaxed, Euphoric, Happy, Uplifted, Creative, Dry Mouth","Stress, Pain, Depression, Muscle Spasms, Insomnia","Grape, Sweet, Berry",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,1,0,Grape God,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149,1,0,Grape Kush,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
150,1,0,Grape Skunk,Hybrid,0,Next Generation Seeds,"Happy, Uplifted, Talkative, Energetic, Relaxed, Dry Mouth","Nausea, Stress, Pain, Depression, Insomnia","Skunk, Earthy, Grape",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
151,1,0,Grapefruit,Hybrid,0,Unknown Breeder,"Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain","Citrus, Sweet",NULL,NULL,127,NULL,NULL,40,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
152,1,0,Grapefruit Haze,Hybrid,0,Next Generation Seeds,"Uplifted, Happy, Euphoric, Relaxed, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Muscle Spasms","Lemon, Citrus",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,1,0,Gravity,Hybrid,0,T.H.Seeds,"Sleepy, Hungry, Relaxed, Horny, Euphoric, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Sweet, Citrus, Rose",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,1,0,Green Candy,Hybrid,0,Unknown Breeder,"Happy, Uplifted, Relaxed, Energetic, Focused, Dry Mouth, Paranoid, Anxious","Depression, Stress, Nausea, Pain, Insomnia","Sweet, Pine, Earthy",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,1,0,Green Crack,Hybrid,0,Unknown Breeder,"Energetic, Happy, Uplifted, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Sweet, Earthy","Los Angeles, CA",NULL,1700,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,1,0,Green Crack Extreme,Sativa,0,,"Energetic, Talkative, Uplifted, Creative, Focused, Dry Mouth, Paranoid","Stress, Depression, Pain, Nausea","Sweet, Earthy",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,1,0,Green Door Kush,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
158,1,0,Green Dream,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Redondo Beach, CA",NULL,1600,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
159,1,0,Green Goblin,Sativa,0,,"Uplifted, Focused, Happy, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Lack of Appetite, Stress, Depression, Insomnia","Pine, Citrus",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
160,1,0,Green Hornet,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
161,1,0,Green Kush,Hybrid,0,Unknown Breeder,"Euphoric, Hungry, Energetic, Sleepy, Relaxed, Dry Mouth, Paranoid","Stress, Pain, Depression, Nausea, Insomnia","Citrus, Sweet, Earthy",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
162,1,0,Green Queen,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
163,1,0,Harlequin,Hybrid,0,Unknown Breeder,"Relaxed, Focused, Uplifted, Happy, Energetic, Dry Mouth, Anxious","Stress, Pain, Depression, Inflammation","Earthy, Sweet","San Juan Capistrano, CA",NULL,600,NULL,NULL,1000,NULL,NULL,100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
164,1,0,Hash Plant,Indica,0,Sensi Seeds,"Relaxed, Sleepy, Happy, Hungry, Euphoric, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression",Earthy,NULL,NULL,127,NULL,NULL,13,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165,1,0,Hashberry,Hybrid,0,Mandala Seeds,"Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious","Pain, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
166,1,0,Hashplant Haze,Sativa,0,,"Happy, Uplifted, Relaxed, Euphoric, Sleepy, Dry Mouth, Anxious","Pain, Stress, Depression, Insomnia","Blueberry, Sweet, Orange",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,1,0,Hawaiian Delight,Indica,0,,"Happy, Relaxed, Horny, Uplifted, Euphoric, Dry Mouth, Paranoid","Pain, Stress, Nausea, Depression",Sweet,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
168,1,0,Hawaiian Fire,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169,1,0,Hawaiian Sativa,Hybrid,0,Unknown Breeder,"Uplifted, Euphoric, Happy, Relaxed, Sleepy, Dry Mouth, Paranoid","Nausea, Stress, Depression, Insomnia, Pain","Citrus, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
170,1,0,Hawaiian Skunk,Hybrid,370,Reeferman Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
171,1,0,Hawaiian Snow,Hybrid,0,Green House Seed Co.,"Happy, Relaxed, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Depression, Pain, Stress",,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
172,1,0,Hawaiian Thunder Fuck,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
173,1,0,Haze,Hybrid,0,Unknown Breeder,"Euphoric, Uplifted, Happy, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
174,1,0,Headband,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1900,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
175,1,0,Heavy Duty Fruity,Hybrid,0,ThSeeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
176,1,0,Hempstar,Sativa,174,Dutch Passion,"Happy, Focused, Relaxed, Euphoric, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Nausea, Pain, Lack of Appetite",Earthy,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
177,1,0,Herojuana,Hybrid,0,StructuredHydro,NULL,NULL,NULL,"Baltimore, MD",NULL,1900,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
178,1,0,Himalayan Gold,Hybrid,0,Greenhouse,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
179,1,0,Hindu Kush,Hybrid,0,Sacred Seeds,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Lack of Appetite","Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,1,0,Hindu Skunk,Hybrid,0,Oaksterdam Seed Company,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Nausea","Skunk, Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
181,1,0,Hog's Breath,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
182,1,0,Hong Kong,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
183,1,0,Huckleberry,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
184,1,0,Hydro Green Crack,Sativa,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
185,1,0,Ice,Hybrid,0,Nirvana,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
186,1,0,Ice Cream,Hybrid,0,Paradise Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
187,1,0,Ingrid,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid","Pain, Inflammation, Stress, Insomnia, Depression","Earthy, Skunk",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
188,1,0,Island Sweet Skunk,Sativa,0,Jordan of the Island,"Happy, Uplifted, Energetic, Euphoric, Creative, Dry Mouth, Paranoid","Stress, Pain, Depression","Sweet, Skunk",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,1,0,J1,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Lake Forest, CA",NULL,1100,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,1,0,J-27,Sativa,0,,"Energetic, Focused, Uplifted, Creative, Euphoric, Anxious, Dry Mouth, Paranoid","Stress, Pain, Nausea","Citrus, Orange",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191,1,0,Jack Flash,Hybrid,0,Sensi Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,1,0,Jack Frost,Hybrid,0,GoldenSeed,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
193,1,0,Jack Herer,Hybrid,"370,268,174",Sensi Seeds,"Happy, Energetic, Uplifted, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Earthy, Pine","Beckwourth, CA",NULL,1600,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
194,1,0,Jack Kush,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,1,0,Jack the Ripper,Hybrid,0,TGA Seeds,"Happy, Energetic, Uplifted, Euphoric, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Lemon, Citrus, Earthy","Lake Forest, CA",NULL,1100,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
196,1,0,Jamaican Pearl,Sativa,0,,"Euphoric, Happy, Uplifted, Creative, Energetic, Dry Mouth, Paranoid","Stress, Depression, Pain, Nausea","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,1,0,Jillybean,Hybrid,"349,103",TGA,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1,0,Juicy Fruit,Hybrid,10,Sensi Seeds,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
199,1,0,Jupiter Kush,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,1,0,Jupiter OG,Hybrid,0,Clone Queen,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Depression, Nausea","Pine, Citrus","Pasadena, CA",NULL,1700,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,1,0,K Train,Hybrid,0,Woodhorse,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,1,0,Kaboom,Hybrid,0,TGA Seeds,"Happy, Uplifted, Energetic, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Pine",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,1,0,Kahuna,Hybrid,0,Soma Seeds,"Uplifted, Euphoric, Relaxed, Creative, Focused, Dry Mouth","Stress, Pain, Depression, Insomnia","Sweet, Orange",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,1,0,Kali Mist,Hybrid,0,Serious Seeds,"Energetic, Creative, Happy, Focused, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Lack of Appetite, Muscle Spasms","Earthy, Sweet, Citrus","San Juan Capistrano, CA",NULL,1000,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
